Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,Income,Approved
1.0,3.518980417318539,1.204472679367587,1.0,1.0,2.0,2.0,1.9095425048844383,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.724554515972127,1.791759469228055,0.0,0.0,1.0,3.0,2.2512917986064958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.1747149290824312,2.53250562858728,1.0,1.0,1.0,3.0,0.0392207131532813,1.0,0.0,0.0,0.0,0.0,7.2078598714324755,1.0
0.0,3.912023005428146,0.9162907318741552,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.332204510175204,0.0
1.0,3.170945291110651,1.3862943611198906,1.0,1.0,8.0,3.0,0.8285518175661484,1.0,1.0,0.6931471805599453,0.0,0.0,6.685860947068359,1.0
0.0,3.5287107019611152,0.965080896043587,1.0,1.0,2.0,3.0,0.4317824164255378,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.653980524955951,2.4423470353692043,1.0,1.0,12.0,3.0,2.0149030205422647,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.699324711975475,0.9969486348916096,0.0,0.0,8.0,3.0,0.1527210870176639,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,4.397530821209847,1.8718021769015916,1.0,1.0,0.0,3.0,0.4317824164255378,1.0,0.0,0.0,0.0,0.0,5.831882477283517,0.0
1.0,3.619797292926493,1.1394342831883648,0.0,0.0,11.0,3.0,0.0815799869924228,1.0,1.0,0.6931471805599453,0.0,0.0,7.08002649992259,1.0
0.0,3.4735180432417816,1.55814461804655,1.0,1.0,1.0,2.0,0.4855078157817008,1.0,1.0,2.302585092994046,1.0,0.0,0.0,1.0
1.0,4.0676582969595945,2.2512917986064958,1.0,1.0,3.0,2.0,2.079441541679836,1.0,1.0,1.3862943611198906,0.0,0.0,0.0,1.0
1.0,3.703275334397668,2.702367417966712,1.0,1.0,11.0,3.0,2.264363880173848,1.0,1.0,1.9459101490553128,1.0,0.0,0.0,1.0
1.0,3.4232849781261603,0.8816992871045359,1.0,1.0,11.0,2.0,0.5596157879354227,1.0,1.0,0.6931471805599453,0.0,0.0,4.61512051684126,1.0
1.0,3.812202670145935,0.4054651081081644,1.0,1.0,8.0,3.0,2.463853240590168,1.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,3.506457892319648,0.4317824164255378,1.0,1.0,1.0,3.0,0.0392207131532813,1.0,0.0,0.0,0.0,0.0,9.321702839829644,1.0
1.0,3.701301974112493,1.6582280766035324,1.0,1.0,0.0,0.0,2.0149030205422647,1.0,1.0,2.833213344056216,0.0,0.0,7.099201743553092,1.0
2.0,3.766997233377889,1.01160091167848,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0
0.0,3.610917912644224,0.6931471805599453,1.0,1.0,0.0,3.0,1.0986122886681098,1.0,1.0,2.4849066497880004,0.0,0.0,6.124683390894205,1.0
1.0,3.431403223719221,1.0420419371797154,1.0,1.0,0.0,2.0,1.6742888847537167,1.0,0.0,0.0,0.0,0.0,5.303304908059076,1.0
0.0,3.646232879392464,1.252762968495368,1.0,1.0,5.0,2.0,0.1906203596086496,0.0,0.0,0.0,0.0,0.0,5.509388336627977,0.0
0.0,3.170945291110651,1.1908875647772803,1.0,1.0,9.0,2.0,1.1908875647772803,1.0,1.0,2.079441541679836,1.0,0.0,7.776954403322441,1.0
0.0,2.9663034628631797,2.327277705584417,1.0,1.0,9.0,3.0,0.7929925155296614,1.0,1.0,1.6094379124341005,0.0,0.0,6.293419278846481,1.0
1.0,2.89480635496403,0.0815799869924228,0.0,0.0,0.0,3.0,0.0392207131532813,0.0,0.0,0.0,0.0,0.0,6.583409222158765,0.0
1.0,3.157000421150113,2.525728644308256,0.0,0.0,8.0,3.0,0.9162907318741552,0.0,0.0,0.0,1.0,0.0,8.294299608857235,0.0
1.0,3.7898553714539385,3.266141017335315,1.0,1.0,9.0,2.0,0.1906203596086496,1.0,1.0,0.6931471805599453,0.0,0.0,4.51085950651685,0.0
1.0,2.89480635496403,0.2231435513142097,1.0,1.0,9.0,3.0,0.2889312918522128,0.0,1.0,1.6094379124341005,0.0,0.0,2.19722457733622,0.0
1.0,3.3203487937988347,1.01160091167848,0.0,0.0,0.0,3.0,0.6931471805599453,1.0,1.0,1.791759469228055,1.0,0.0,8.661812881026181,1.0
0.0,3.2987954480440744,2.268511112660294,1.0,1.0,1.0,3.0,0.8816992871045359,1.0,0.0,0.0,0.0,0.0,5.017279836814924,1.0
1.0,3.044522437723423,2.079441541679836,1.0,1.0,0.0,3.0,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.283539338193923,1.4469189829363254,1.0,1.0,0.0,2.0,1.1908875647772803,0.0,1.0,0.6931471805599453,1.0,0.0,3.091042453358316,0.0
0.0,3.517052577368672,1.5040773967762742,1.0,1.0,2.0,3.0,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.3439213138424253,0.9802040576178078,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
1.0,3.3614165116503107,0.9162907318741552,1.0,1.0,11.0,3.0,1.1786549963416462,0.0,1.0,0.6931471805599453,1.0,0.0,1.3862943611198906,0.0
2.0,3.4258899942525267,0.5098251234324072,1.0,1.0,11.0,3.0,0.2231435513142097,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.1135153092103742,2.374905754573672,1.0,1.0,0.0,3.0,0.2231435513142097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.347093122668954,2.740840023925201,1.0,1.0,12.0,2.0,1.407321728311966,1.0,1.0,0.6931471805599453,0.0,0.0,2.4849066497880004,1.0
1.0,3.62886402170395,1.6891728804529538,0.0,0.0,7.0,3.0,0.2231435513142097,1.0,1.0,2.3978952727983707,1.0,0.0,0.0,1.0
0.0,3.0832851705618523,0.4054651081081644,0.0,0.0,3.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.084630870034462,3.091042453358316,1.0,1.0,5.0,0.0,2.3978952727983707,1.0,1.0,2.6390573296152584,0.0,0.0,8.81001204797317,1.0
1.0,3.615501984309161,0.3506568716131693,0.0,0.0,11.0,3.0,0.2546422183735808,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0
1.0,3.506457892319648,1.252762968495368,1.0,1.0,0.0,3.0,0.8109302162163288,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.995732273553991,1.01160091167848,0.0,0.0,0.0,3.0,1.204472679367587,0.0,0.0,0.0,1.0,0.0,1.9459101490553128,0.0
0.0,3.231989464013584,1.252762968495368,0.0,0.0,5.0,0.0,1.7047480922384253,0.0,0.0,0.0,0.0,0.0,6.124683390894205,0.0
1.0,3.5432754802551445,1.3217558399823195,1.0,1.0,8.0,3.0,1.6582280766035324,1.0,1.0,1.9459101490553128,0.0,0.0,0.0,1.0
2.0,3.504054767101863,0.9162907318741552,1.0,1.0,0.0,3.0,0.2231435513142097,0.0,0.0,0.0,1.0,0.0,4.812184355372417,0.0
1.0,3.439456093779246,0.7347688552507647,0.0,0.0,0.0,3.0,0.0392207131532813,0.0,0.0,0.0,0.0,0.0,5.19295685089021,0.0
0.0,3.630985475695034,1.8123787564307907,1.0,1.0,3.0,3.0,1.791759469228055,1.0,0.0,0.0,1.0,0.0,8.294299608857235,1.0
0.0,3.3558512798952784,1.1118575154181305,1.0,1.0,11.0,3.0,0.2231435513142097,0.0,0.0,0.0,1.0,0.0,3.9318256327243257,0.0
1.0,3.693120448371191,1.252762968495368,0.0,0.0,5.0,2.0,2.3978952727983707,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1.0,3.7727609380946383,1.7774914974303502,0.0,0.0,11.0,3.0,1.426716275618806,1.0,0.0,0.0,1.0,0.0,7.274479558773871,1.0
0.0,3.886705197443856,2.19722457733622,1.0,1.0,0.0,3.0,2.18323833536148,1.0,1.0,1.9459101490553128,1.0,0.0,7.13966033596492,1.0
0.0,4.070393341399588,1.0986122886681098,1.0,1.0,4.0,1.0,2.0149030205422647,0.0,1.0,0.6931471805599453,0.0,0.0,2.3978952727983707,0.0
1.0,4.1959982159486,2.4849066497880004,1.0,1.0,3.0,1.0,3.044522437723423,1.0,1.0,2.079441541679836,1.0,0.0,0.0,1.0
1.0,3.3021134234382563,2.602689685444384,0.0,0.0,7.0,2.0,0.8109302162163288,0.0,0.0,0.0,1.0,0.0,2.8903717578961645,0.0
0.0,3.751384659465333,0.712949807856125,1.0,1.0,1.0,3.0,0.5098251234324072,0.0,0.0,0.0,0.0,0.0,5.472270673671475,0.0
1.0,4.353498551059344,3.14802408389625,1.0,1.0,3.0,1.0,2.6210388241125804,1.0,1.0,0.6931471805599453,1.0,0.0,4.700480365792417,1.0
1.0,3.34109345759245,0.4855078157817008,1.0,1.0,1.0,3.0,0.3750059006234558,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.5336865647082343,1.252762968495368,0.0,0.0,0.0,3.0,1.252762968495368,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0
1.0,3.557631167503982,1.252762968495368,1.0,1.0,0.0,3.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.833213344056216,0.0
1.0,3.693120448371191,0.965080896043587,1.0,1.0,0.0,3.0,0.9162907318741552,1.0,1.0,2.3978952727983707,0.0,0.0,8.45553053102413,1.0
0.0,3.2386784521643803,1.01160091167848,0.0,0.0,0.0,3.0,0.1527210870176639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.079613757534693,2.4203681286504293,1.0,1.0,9.0,3.0,0.5364933705145685,1.0,1.0,1.0986122886681098,1.0,0.0,0.0,1.0
1.0,3.5313480661272005,1.426716275618806,0.0,0.0,12.0,3.0,1.426716275618806,1.0,1.0,1.3862943611198906,1.0,0.0,0.0,1.0
0.0,2.8231630082027146,2.1546649629174235,1.0,1.0,9.0,3.0,0.1177830356563834,0.0,1.0,0.6931471805599453,1.0,0.0,5.081404364984462,0.0
1.0,3.056356895370426,2.39425228151987,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.248434627109745,0.4317824164255378,1.0,1.0,8.0,3.0,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0
1.0,3.976499024612511,0.8649974374866045,0.0,0.0,0.0,2.0,2.347558458636777,1.0,0.0,0.0,1.0,0.0,4.61512051684126,0.0
1.0,2.9871959425317045,0.0,1.0,1.0,9.0,3.0,0.5098251234324072,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
0.0,2.9575110607337933,2.3978952727983707,1.0,1.0,11.0,3.0,0.6931471805599453,0.0,1.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0
1.0,3.142858338444285,2.5745188084776878,1.0,1.0,0.0,3.0,1.4667216102325051,0.0,1.0,1.0986122886681098,1.0,0.0,5.159055299214529,0.0
1.0,3.109953417644014,0.5596157879354227,0.0,0.0,10.0,1.0,0.5596157879354227,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0
0.0,3.153590358169572,1.896869953630672,1.0,1.0,9.0,3.0,1.2767584740515836,1.0,1.0,2.079441541679836,0.0,0.0,8.08886878916199,1.0
0.0,3.264613716542055,1.3545456628053103,1.0,1.0,12.0,2.0,0.6286086594223741,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.1780538303479458,0.5596157879354227,1.0,1.0,8.0,3.0,0.4054651081081644,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1.0,3.18138162044062,1.252762968495368,1.0,1.0,0.0,3.0,0.7347688552507647,1.0,1.0,2.4849066497880004,1.0,0.0,7.68937110752969,1.0
1.0,3.075928815548268,1.8389610707123487,1.0,1.0,9.0,3.0,0.3184537311185346,1.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0
1.0,3.5787855313168624,1.252762968495368,0.0,0.0,11.0,3.0,1.3862943611198906,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0,3.01651481273652,2.0149030205422647,1.0,1.0,11.0,2.0,0.9001613499442714,1.0,1.0,2.079441541679836,0.0,0.0,7.991253929840198,1.0
1.0,3.7357630400127855,0.6070444815065336,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
0.0,3.3901364343027307,0.712949807856125,1.0,1.0,0.0,3.0,1.252762968495368,1.0,1.0,1.791759469228055,1.0,0.0,7.266128779556451,1.0
1.0,3.3021134234382563,0.2231435513142097,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.555348061489413,1.7047480922384253,1.0,1.0,1.0,3.0,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.737669618283368,0.0392207131532813,1.0,1.0,3.0,3.0,0.0392207131532813,0.0,1.0,0.6931471805599453,0.0,2.0,0.0,1.0
1.0,3.979681653901961,2.0149030205422647,1.0,1.0,7.0,3.0,1.986503546020567,1.0,1.0,2.772588722239781,0.0,0.0,9.323936878558724,1.0
1.0,3.581294243433999,1.791759469228055,1.0,1.0,12.0,2.0,2.1400661634962708,1.0,1.0,1.9459101490553128,1.0,0.0,6.90875477931522,1.0
1.0,3.0204248861443626,2.3594379045868283,1.0,1.0,1.0,3.0,0.5822156198526637,0.0,0.0,0.0,0.0,0.0,5.860786223465866,0.0
1.0,3.780318514430718,1.727220948090484,1.0,1.0,9.0,3.0,1.7191887763932194,1.0,0.0,0.0,0.0,2.0,0.0,1.0
1.0,3.460409241294001,0.0,1.0,1.0,11.0,3.0,0.8109302162163288,1.0,1.0,0.6931471805599453,0.0,0.0,0.0,1.0
1.0,2.89480635496403,1.4562867329399256,1.0,1.0,5.0,3.0,0.2889312918522128,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0
1.0,3.5313480661272005,0.6931471805599453,1.0,1.0,12.0,3.0,0.5596157879354227,1.0,1.0,2.079441541679836,1.0,0.0,8.311889558230359,1.0
1.0,3.138966441639899,1.204472679367587,1.0,1.0,7.0,3.0,0.5596157879354227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.201933104137889,1.0260415958332745,1.0,1.0,0.0,3.0,0.4317824164255378,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0
1.0,3.657130755799356,2.079441541679836,1.0,1.0,9.0,2.0,2.525728644308256,1.0,1.0,2.079441541679836,1.0,0.0,1.791759469228055,0.0
1.0,3.028683373693677,0.3184537311185346,1.0,1.0,9.0,3.0,1.0986122886681098,1.0,1.0,1.0986122886681098,1.0,0.0,0.0,1.0
1.0,3.198673117550681,1.3217558399823195,1.0,1.0,4.0,1.0,1.7047480922384253,0.0,0.0,0.0,0.0,0.0,3.258096538021482,0.0
1.0,3.270708973508218,0.4574248470388755,1.0,1.0,0.0,3.0,0.2546422183735808,1.0,1.0,2.079441541679836,1.0,0.0,8.54188580400661,1.0
1.0,3.4553698605505483,1.252762968495368,1.0,1.0,1.0,2.0,1.1786549963416462,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1.0,3.0243197304059035,0.4605844073292439,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.3862943611198906,0.0,0.0,6.64639051484773,0.0
1.0,3.34109345759245,0.9802040576178078,1.0,1.0,1.0,2.0,1.8058267264394905,1.0,1.0,2.302585092994046,0.0,0.0,6.7190131543852605,1.0
1.0,3.028683373693677,2.3978952727983707,0.0,0.0,7.0,2.0,0.6070444815065336,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.509154523167248,1.1521530555961397,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2801590532850997,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,3.420346200500916,1.01160091167848,0.0,0.0,7.0,3.0,0.8109302162163288,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.105449341954206,0.9321640810304452,1.0,1.0,9.0,3.0,0.1177830356563834,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.940219563623732,2.4168062370840686,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.0
0.0,3.737669618283368,1.1118575154181305,0.0,0.0,9.0,2.0,0.1177830356563834,1.0,1.0,3.1780538303479458,1.0,0.0,7.120444372392488,1.0
0.0,3.973494327516247,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.375879573677865,1.7984040119467235,0.0,0.0,0.0,0.0,0.9162907318741552,1.0,1.0,2.19722457733622,1.0,0.0,2.079441541679836,1.0
1.0,3.58351893845611,1.4759065198095778,1.0,1.0,0.0,2.0,2.2289385528257477,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0601145324832597,2.3978952727983707,1.0,1.0,0.0,2.0,0.6931471805599453,1.0,1.0,1.6094379124341005,0.0,0.0,7.290292882446597,1.0
0.0,3.258096538021482,2.4849066497880004,0.0,0.0,1.0,3.0,1.7047480922384253,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.5624655292582776,1.01160091167848,1.0,1.0,11.0,0.0,0.2231435513142097,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.164208423525893,1.264126727145683,0.0,0.0,0.0,2.0,1.2767584740515836,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.630985475695034,0.1177830356563834,0.0,0.0,0.0,3.0,0.9162907318741552,0.0,0.0,0.0,1.0,0.0,4.736198448394496,1.0
1.0,3.6506582412937383,1.01160091167848,0.0,0.0,0.0,0.0,0.2231435513142097,1.0,0.0,0.0,1.0,0.0,5.993961427306569,0.0
1.0,3.4232849781261603,0.5596157879354227,0.0,0.0,0.0,3.0,0.0392207131532813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.415100286831147,0.8109302162163288,1.0,1.0,0.0,2.0,0.2231435513142097,0.0,1.0,1.0986122886681098,1.0,0.0,4.691347882229144,0.0
1.0,3.386695507741526,1.6094379124341005,0.0,0.0,5.0,3.0,0.0815799869924228,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0525850851467737,2.2159372862683733,1.0,1.0,1.0,3.0,1.085189268335969,1.0,1.0,2.70805020110221,0.0,0.0,5.068904202220232,1.0
0.0,3.248434627109745,2.685463702429414,1.0,1.0,9.0,2.0,0.9162907318741552,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
1.0,3.686877451443263,1.01160091167848,1.0,1.0,7.0,3.0,0.4054651081081644,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0
0.0,3.985830932572866,2.772588722239781,1.0,1.0,0.0,3.0,1.8718021769015916,1.0,1.0,2.70805020110221,0.0,0.0,7.696667081526462,1.0
0.0,3.198673117550681,2.302585092994046,1.0,1.0,9.0,3.0,2.2512917986064958,1.0,1.0,1.791759469228055,1.0,0.0,0.0,1.0
1.0,3.812202670145935,2.4849066497880004,0.0,0.0,2.0,3.0,0.9162907318741552,1.0,0.0,0.0,0.0,2.0,0.0,0.0
0.0,3.851848282392076,1.3862943611198906,1.0,1.0,0.0,3.0,1.2163953243244932,1.0,1.0,2.19722457733622,1.0,0.0,8.333270353255308,1.0
1.0,3.907010463604602,2.2512917986064958,1.0,1.0,0.0,2.0,2.602689685444384,1.0,1.0,2.302585092994046,0.0,0.0,7.412160334945206,1.0
1.0,3.415100286831147,0.8109302162163288,1.0,1.0,11.0,3.0,1.01160091167848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.3203487937988347,2.7463089132193006,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0204248861443626,0.2546422183735808,1.0,1.0,7.0,3.0,0.2546422183735808,0.0,0.0,0.0,0.0,0.0,5.899897353582492,0.0
0.0,3.6826098411003407,0.9162907318741552,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.953346557057553,1.2412685890696329,1.0,1.0,0.0,1.0,0.6729444732424258,0.0,1.0,1.0986122886681098,1.0,0.0,6.376726947898627,0.0
1.0,3.784189633918261,0.2546422183735808,0.0,0.0,1.0,2.0,1.01160091167848,1.0,1.0,2.19722457733622,0.0,0.0,5.929589143389895,1.0
0.0,4.051784947803305,2.833213344056216,1.0,1.0,6.0,1.0,0.0,1.0,1.0,2.772588722239781,0.0,0.0,5.513428746164983,1.0
1.0,3.1354942159291497,2.17872110577166,0.0,0.0,5.0,0.0,0.1527210870176639,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.004196351966121,2.2601993764976083,1.0,1.0,1.0,2.0,0.5596157879354227,1.0,1.0,2.079441541679836,0.0,0.0,0.0,1.0
1.0,4.04305126783455,2.602689685444384,1.0,1.0,7.0,2.0,2.19722457733622,1.0,0.0,0.0,1.0,0.0,7.615298339825815,1.0
0.0,3.501645852958961,0.9001613499442714,1.0,1.0,11.0,3.0,0.7347688552507647,1.0,1.0,2.833213344056216,0.0,0.0,7.640123172695364,1.0
0.0,2.8524391037275145,0.1906203596086496,1.0,1.0,1.0,3.0,0.1177830356563834,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
2.0,3.5313480661272005,1.1786549963416462,0.0,0.0,1.0,3.0,1.5040773967762742,0.0,0.0,0.0,1.0,0.0,4.955827057601261,0.0
0.0,3.669951444228417,1.9459101490553128,1.0,1.0,7.0,3.0,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.907010463604602,3.308167932346963,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.8231630082027146,0.4605844073292439,1.0,1.0,0.0,2.0,0.9162907318741552,1.0,1.0,1.0986122886681098,0.0,0.0,0.0,1.0
0.0,3.8139690649527576,0.0,1.0,1.0,0.0,3.0,1.252762968495368,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.6506582412937383,0.7537718023763802,0.0,0.0,2.0,3.0,0.9162907318741552,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.788045825608435,1.1786549963416462,1.0,1.0,5.0,0.0,0.5596157879354227,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.833213344056216,1.4170660197866445,1.0,1.0,11.0,3.0,0.0815799869924228,0.0,1.0,0.6931471805599453,0.0,0.0,1.9459101490553128,0.0
1.0,3.5313480661272005,1.396244691973059,0.0,0.0,0.0,2.0,1.1118575154181305,1.0,1.0,0.6931471805599453,1.0,0.0,9.79968138381054,1.0
1.0,2.8524391037275145,1.3217558399823195,1.0,1.0,1.0,3.0,0.5098251234324072,0.0,1.0,0.6931471805599453,0.0,0.0,3.091042453358316,0.0
1.0,3.9154172384961616,1.1908875647772803,1.0,1.0,4.0,1.0,0.2546422183735808,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0
1.0,2.94864066602014,2.0476928433652555,0.0,0.0,8.0,3.0,0.0392207131532813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.518980417318539,0.9162907318741552,1.0,1.0,1.0,2.0,1.8718021769015916,1.0,1.0,1.3862943611198906,1.0,0.0,0.0,1.0
1.0,3.885062823845363,1.252762968495368,1.0,1.0,8.0,0.0,1.252762968495368,1.0,1.0,2.5649493574615367,1.0,0.0,7.828436359157585,1.0
0.0,3.1780538303479458,1.0420419371797154,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,3.9889840465642745,0.0
1.0,3.417726683613366,0.4574248470388755,1.0,1.0,11.0,3.0,0.2546422183735808,0.0,1.0,0.6931471805599453,0.0,0.0,7.938802248154481,0.0
0.0,3.548179572010801,0.5596157879354227,1.0,1.0,7.0,0.0,0.6931471805599453,1.0,1.0,1.3862943611198906,1.0,0.0,0.0,0.0
1.0,3.326114575537799,0.4317824164255378,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.928486731458811,2.679993603319685,1.0,1.0,7.0,2.0,2.2512917986064958,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.3021134234382563,1.0986122886681098,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0
1.0,3.8139690649527576,0.4054651081081644,1.0,1.0,5.0,2.0,1.791759469228055,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.995076560563432,0.1527210870176639,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.332204510175204,0.0
0.0,2.922085733385692,2.302585092994046,1.0,1.0,1.0,3.0,0.8649974374866045,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0987400236282205,0.6286086594223741,0.0,0.0,0.0,2.0,0.2231435513142097,0.0,0.0,0.0,0.0,0.0,5.323009979138408,0.0
0.0,3.188416617383492,1.927891643552635,1.0,1.0,9.0,3.0,1.42791603581071,1.0,1.0,2.3978952727983707,0.0,0.0,5.5053315359323625,1.0
1.0,3.4657359027997265,1.126551657357351,1.0,1.0,0.0,3.0,0.0815799869924228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.5458747596969324,0.3184537311185346,1.0,1.0,1.0,3.0,0.3184537311185346,0.0,0.0,0.0,0.0,0.0,3.80666248977032,1.0
